id,symbol,name,publisher,instrument_class,currency,exchange,mic,asset,security_type,min_lot_size,expiration,max_price_variation,unit_of_measure_qty,min_price_increment,display_factor,price_display_format,price_ratio REAL,underlying_symbol,maturity_year,maturity_month,maturity_day,group,tick_rule,strike_price,strike_price_currency
309630185,CMSA,CMS 5 5/8 03/15/78 PRD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
309787158,CODI PRB,COMPASS DIVERSIF HOLDING,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
310171667,RFL,RAFAEL HOLDINGS INC-CLASS B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Real Estate,,,
310323321,RCUS,ARCUS BIOSCIENCES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Biotechnology,,,
311458442,ST,SENSATA TECHNOLOGIES HOLDING,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electronics,,,
312184402,GHG,GREENTREE HOSPITALITY GR-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
312299788,WRB PRE,BERKLEY (WR) CORPORATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
312496724,SPOT,SPOTIFY TECHNOLOGY SA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
313488811,NOA,NORTH AMERICAN CONSTRUCTION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas Services,,,
314064093,NVT,NVENT ELECTRIC PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electronics,,,
314244771,ASX,ASE TECHNOLOGY HOLDING -ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Semiconductors,,,
314840619,BHR,BRAEMAR HOTELS & RESORTS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
314840622,AGD,ABRDN GLBL DYNM DIVID,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
314840629,AOD,ABRDN TOTAL DYNAMIC DIVIDEND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
315543434,BHR PRB,BRAEMAR HOTELS & RESORTS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
315543549,BH,BIGLARI HOLDINGS INC-B,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
315543555,BH A,BIGLARI HOLDINGS INC-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
316336255,PRT,PERMROCK ROYALTY TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
316490710,INSP,INSPIRE MEDICAL SYSTEMS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
316544447,TALO,TALOS ENERGY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
316805134,HUYA,HUYA INC-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
316805238,EQNR,EQUINOR ASA-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
317034769,ISD,PGIM HIGH YIELD BOND FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
317034772,GHY,PGIM GLOBAL HIGH YIELD FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
317114543,BAC PRB,BANK OF AMERICA CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
317116247,OBK,ORIGIN BANCORP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
317612464,OAK PRA,OAKTREE CAPITAL GRP LLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
317669729,WH,WYNDHAM HOTELS & RESORTS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
318902618,KTF,DWS MUNICIPAL INCOME TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
318911976,JEF,JEFFERIES FINANCIAL GROUP IN,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
319094836,UNMA,UNM 6 1/4 06/15/58 PFD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
320057639,MET PRE,METLIFE INC 5 5/8 PERP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
321205630,RNR PRF,RENAISSANCERE HOLDINGS L,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
321325546,AVNS,AVANOS MEDICAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
321328198,KKR,KKR & CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Private Equity,,,
322317091,EPRT,ESSENTIAL PROPERTIES REALTY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
323612141,TEN PRF,TSAKOS ENERGY NAVIGATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
323612220,BJ,BJ'S WHOLESALE CLUB HOLDINGS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
323805596,BV,BRIGHTVIEW HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
325231495,SPB,SPECTRUM BRANDS HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Household Products/Wares,,,
325536414,BHC,BAUSCH HEALTH COS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
326089294,PCF,HIGH INCOME SECURITIES FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
326177830,BAC PRK,BANK OF AMERICA CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
326398514,BE,BLOOM ENERGY CORP- A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Constr&amp;Mining,,,
327230557,BBDC,BARINGS BDC INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
327314137,KEY PRJ,KEYCORP - PUBLIC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
327314215,DAVA,ENDAVA PLC- SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
327849712,MGY,MAGNOLIA OIL & GAS CORP - A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
328099462,ARLO,ARLO TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
328774782,OAK PRB,OAKTREE CAPITAL GRP LLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
328849160,PRS,PRUDENTIAL FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
328901662,USB PRP,US BANCORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
332126693,CWEN,CLEARWAY ENERGY INC-C,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
332274915,PVL,PERMIANVILLE ROYALTY TRUST,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
332794741,NIO,NIO INC - ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Manufacturers,,,
333107927,AX,AXOS FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Savings&amp;Loans,,,
333483947,AMH PRH,AMERICAN HOMES 4 RENT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
333739052,CIM PRC,CHIMERA INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
333739102,DUKB,DUKE ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
333848163,JPM PRD,JPMORGAN CHASE & CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
333848211,ELAN,ELANCO ANIMAL HEALTH INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pharmaceuticals,,,
334902388,NWN,NORTHWEST NATURAL HOLDING CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Gas,,,
335049701,RC,READY CAPITAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
335135867,HCXY,HERCULES CAPITAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Private Equity,,,
335460271,ASB PRE,ASSOC BANC-CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
335460283,RAMP,LIVERAMP HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
335479111,CMSC,CMS ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
335844146,ESTC,ELASTIC NV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
336517319,REZI,RESIDEO TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Distribution/Wholesale,,,
336517320,ACA,ARCOSA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Engineering&amp;Construction,,,
337611946,MSC,STUDIO CITY INTERNATIONA-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
337868804,MER PRK,BANK AMER CORP INCOME CAP OBLIG NT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
338719595,YETI,YETI HOLDINGS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
338831049,RMI,RIVERNORTH OPPORT MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
339976292,PFSI,PENNYMAC FINANCIAL SERVICES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
340760461,HIG PRG,HARTFORD FINL SVCS GRP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
341513071,BCSF,BAIN CAPITAL SPECIALTY FINAN,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
341898786,BHR PRD,BRAEMAR HOTELS & RESORTS,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
341904548,ARES,ARES MANAGEMENT CORP - A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
342700964,GLOP PRC,GASLOG PARTNERS LP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
344164194,PEB PRE,LASALLE HOTEL PROPERTIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
344164199,PEB PRF,LASALLE HOTEL PROPERTIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
344439802,TME,TENCENT MUSIC ENTERTAINM-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
346218218,DELL,DELL TECHNOLOGIES -C,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
346219259,EGO,ELDORADO GOLD CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Mining,,,
346369068,KOS,KOSMOS ENERGY LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
346403540,CI,THE CIGNA GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Services,,,
347409760,CPRI,CAPRI HOLDINGS LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
347543727,IHG,INTERCONTINENTAL HOTELS-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Lodging,,,
348300802,WF,WOORI FINANCIAL-SPON ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
352677799,KFS,KINGSWAY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
349869083,STNG,SCORPIO TANKERS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
349972189,CIM PRD,CHIMERA INVESTMENT CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
350074677,GIB,CGI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
350074696,JPM PRC,JPMORGAN CHASE & CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
351659552,ESI,ELEMENT SOLUTIONS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
351679880,PDX,PIMCO DYNAMIC INCOME STRAT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
352677811,NTEST,NYSE TEST SYMBOL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
352913462,CHMI PRB,CHERRY HILL MTG INV CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
353294366,NTZ,NATUZZI SPA-SP ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Furnishings,,,
354402766,HGLB,HIGHLAND GLOBAL ALLOCATION,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
354532825,CMSD,CMS ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
354581103,WES,WESTERN MIDSTREAM PARTNERS L,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
355090937,EFC,ELLINGTON FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
371274438,FLNG,FLEX LNG LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
355947671,AM,ANTERO MIDSTREAM CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
356312857,BC PRC,BRUNSWICK CORP/DE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Leisure Time,,,
356325560,SF PRB,STIFEL FINANCIAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
356576040,DOW,DOW INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
356858002,PSA PRH,PUBLIC STORAGE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
356947764,NEE PRN,NEXTERA ENERGY CAPITAL,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
356974594,TRTN PRA,TRITON INTERNATIONAL LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
357194959,DLR PRK,DIGITAL REALTY TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
357888136,TROX,TRONOX HOLDINGS PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
357949196,AFGB,AMERICAN FINANCIAL GROUP INC/OH,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
358053635,LEVI,LEVI STRAUSS & CO- CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
358060563,STE,STERIS PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
358159257,HOV,HOVNANIAN ENTERPRISES-A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Home Builders,,,
358162268,GSL,GLOBAL SHIP LEASE INC-CL A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
358401411,DBI,DESIGNER BRANDS INC-CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Retail,,,
358680770,MGR,AFFILIATED MANAGERS GROU,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
358790073,ALC,ALCON INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
358792959,DUK PRA,DUKE ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
359690209,NGL PRC,NGL ENERGY PARTNERS LP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
360310571,JMIA,JUMIA TECHNOLOGIES AG-ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
360310574,PD,PAGERDUTY INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
360975915,PINS,PINTEREST INC- CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
362047735,DAC,DANAOS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
362155244,TRP,TC ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Pipelines,,,
362157574,KEY PRK,KEYCORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
362175385,CCO,CLEAR CHANNEL OUTDOOR HOLDIN,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Advertising,,,
362592110,RF PRC,REGIONS FINANCIAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
362915197,NMM,NAVIOS MARITIME PARTNERS LP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
363803376,KTB,KONTOOR BRANDS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Apparel,,,
365037248,PSN,PARSONS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Computers,,,
365037275,MEC,MAYVILLE ENGINEERING CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Metal Fabricate/Hardware,,,
365195805,NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
365207014,UBER,UBER TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
365214696,PSTL,POSTAL REALTY TRUST INC- A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
670780648,ECO,OKEANIS ECO TANKERS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Transportation,,,
365769499,AGM PRD,FARMER MAC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Sovereign,,,
365792551,CLVT,CLARIVATE PLC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
365921621,DD,DUPONT DE NEMOURS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Chemicals,,,
366131368,AVTR,AVANTOR INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
366239371,CTVA,CORTEVA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Biotechnology,,,
366504295,AUB,ATLANTIC UNION BANKSHARES CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
366577681,AQNB,ALGONQUIN PWR & UTILITY,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
367504850,SRL,SCULLY ROYALTY LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Iron/Steel,,,
367504855,DMB,BNY MELLON MUNI BND INFRA,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
367504865,DHF,BNYM HIGH YIELD STRATEGIES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
367504868,DSM,BNYM STRAT MUNI BND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
367504875,LEO,BNY MELLON STRATEGIC MUNI,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
367707978,F PRB,FORD MOTOR COMPANY PFD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Auto Manufacturers,,,
368316148,FINS,ANGEL OAK FINANC STRAT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
368680064,CCIF,CARLYLE CREDIT INCOME FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
368681400,PACK,RANPAK HOLDINGS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Packaging&amp;Containers,,,
369120395,GOTU,GAOTU TECHEDU INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
369919463,RVLV,REVOLVE GROUP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
370049385,GDV PRH,GABELLI DVD & INC TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
370528221,DX,DYNEX CAPITAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
370528272,CUZ,COUSINS PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
370695082,FVRR,FIVERR INTERNATIONAL LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
370759020,RSF,RIVERNORTH CAPITAL & INCOME,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
370766146,CHWY,CHEWY INC - CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Internet,,,
371115358,AMTB,AMERANT BANCORP INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
371248010,AHRT PRA,AH REALTY TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
371248344,SREA,SEMPRA ENERGY PREFERRED,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
371248349,HLIO,HELIOS TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Metal Fabricate/Hardware,,,
371586146,BAC PRM,BANK OF AMERICA CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
371586319,PRIF PRD,PRIORITY INCOME FUND INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
371602116,VOYA PRB,VOYA FINANCIAL INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
371718576,TRTN PRB,TRITON INTERNATIONAL LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
371886040,LHX,L3HARRIS TECHNOLOGIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Aerospace/Defense,,,
371972810,BSTZ,BLACKROCK SCI & TECH TRM TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
372593188,NLY PRI,ANNALY CAPITAL MGMT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
372615778,PRMI,PRIAM PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
372834689,BX,BLACKSTONE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Private Equity,,,
373296366,RITM PRA,RITHM CAPITAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
373514246,LC,LENDINGCLUB CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
374166573,PKE,PARK AEROSPACE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Miscellaneous Manufactur,,,
374293788,AAMI,ACADIAN ASSET MANAGEMENT INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
374627687,BW,BABCOCK & WILCOX ENTERPR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Machinery-Constr&amp;Mining,,,
374688629,PHR,PHREESIA INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
374690034,OBDC,BLUE OWL CAPITAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Investment Companies,,,
374733820,IFS,INTERCORP FINANCIAL SERVICES,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
375033821,AMPY,AMPLIFY ENERGY CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
375034803,EIC,EAGLE POINT INCOME CO INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
375796350,VIST,VISTA ENERGY SAB DE CV,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Oil&amp;Gas,,,
375868349,GL,GLOBE LIFE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
375868372,RMM,RVRNRTH MGD DUR MUNI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
375869271,COSO,COASTAL SOUTH BANCSHARES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
376427905,DT,DYNATRACE INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
376497332,HFRO PRA,HIGHLAND INCOME FUND,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Closed-end Funds,,,
376942329,ALL PRH,ALLSTATE CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
377777498,AHL PRE,ASPEN INSURANCE HLDG LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
378597440,RITM PRB,RITHM CAPITAL CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
379198868,UI,UBIQUITI INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Telecommunications,,,
382181602,COF PRI,CAPITAL ONE FINANCIAL CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Diversified Finan Serv,,,
382325936,ETI PR,ENTERGY TEXAS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Electric,,,
382533538,PSA PRI,PUBLIC STORAGE,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
382633646,NET,CLOUDFLARE INC - CLASS A,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
382829420,BAC PRN,BANK OF AMERICA CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
383168168,BFS PRE,SAUL CENTERS INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
383168173,MITT PRC,AG MORTGAGE INVEST TR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
383308232,NMCO,NUVEEN MUNICIPAL CREDIT OPP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,,,,
383308243,NVST,ENVISTA HOLDINGS CORP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Healthcare-Products,,,
383604736,REXR PRC,REXFORD INDUSTRIAL REALT,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
384947280,ATH PRB,ATHENE HOLDING LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
386383327,DLR PRL,DIGITAL REALTY TRUST INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
387597494,ONTO,ONTO INNOVATION INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Semiconductors,,,
387742232,AEFC,AEGON FUNDING CORP II,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Insurance,,,
388706073,CFG PRE,CITIZENS FINANCIAL GROUP,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
388709073,DAO,YOUDAO INC - ADR,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Software,,,
389700396,DOC,HEALTHPEAK PROPERTIES INC,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,REITS,,,
390160312,JPM PRJ,JPMORGAN CHASE & CO,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Banks,,,
390327788,TRTN PRC,TRITON INTERNATIONAL LTD,,K,USD,NYSE,XNYS,,,,,,,,,,,,,,,Commercial Services,,,
